event_date,event_code,case_id
8/28/2020,178,45548/2017
9/3/2020,178,4104/2016
9/5/2020,178,60921/2017
9/7/2020,181,2145/2015
9/8/2020,178,81654/2017
9/9/2020,190,96538/2018
9/11/2020,182,23962/2017
9/12/2020,181,83116/2018
9/12/2020,182,91001/2017
9/13/2020,190,36274/2016
9/14/2020,178,83447/2017
9/20/2020,182,46705/2017
9/22/2020,178,37198/2015
9/26/2020,178,66991/2017
9/26/2020,178,79636/2016
9/26/2020,181,80682/2016
9/27/2020,182,16374/2016
9/27/2020,178,35167/2016
9/28/2020,181,40252/2017
10/15/2020,178,27825/2015
10/15/2020,182,6144/2016
10/21/2020,190,3815/2016
10/22/2020,190,90353/2017
11/1/2020,181,11552/2017
11/3/2020,181,51709/2018
11/4/2020,178,59117/2017
11/6/2020,178,13899/2017
11/6/2020,178,48477/2015
11/6/2020,181,97951/2017
11/8/2020,181,41334/2017
11/8/2020,178,84904/2016
11/9/2020,178,67614/2016
11/22/2020,182,52374/2018
11/24/2020,182,21437/2018
11/27/2020,182,89347/2017
12/6/2020,178,84634/2016
12/8/2020,178,89039/2017
12/9/2020,178,55982/2017
12/13/2020,181,21232/2016
12/16/2020,178,71119/2016
12/18/2020,190,48916/2016
12/20/2020,182,90037/2016
12/21/2020,178,77473/2016
12/22/2020,181,11363/2017
12/24/2020,178,19690/2015
12/24/2020,190,22747/2018
12/26/2020,181,47357/2017
12/28/2020,178,20893/2016
12/28/2020,181,29272/2017
1/2/2021,178,1861/2016
1/7/2021,178,89300/2017
1/8/2021,190,23965/2016
1/8/2021,178,81995/2017
1/12/2021,178,88872/2015
1/15/2021,190,15833/2016
1/25/2021,178,13934/2016
2/3/2021,178,28426/2015
2/5/2021,178,21181/2016
2/5/2021,178,22245/2017
2/9/2021,178,19257/2016
2/19/2021,181,63052/2016
2/20/2021,178,17735/2015
2/20/2021,178,23988/2015
2/20/2021,178,4008/2016
2/21/2021,178,91954/2017
2/22/2021,190,59598/2016
2/25/2021,178,58624/2017
2/26/2021,178,16842/2017
2/27/2021,181,87824/2018
3/2/2021,190,19136/2016
3/5/2021,178,56353/2017
3/14/2021,181,25729/2017
3/14/2021,178,92828/2015
3/16/2021,178,90066/2017
3/17/2021,178,77406/2015
3/21/2021,181,69920/2018
3/24/2021,182,83323/2016
3/25/2021,182,18837/2017
3/25/2021,178,30154/2018
3/27/2021,178,15378/2017
3/27/2021,181,23989/2017
3/28/2021,178,74641/2017
4/2/2021,178,2267/2017
4/2/2021,178,38839/2016
4/3/2021,178,61693/2018
4/5/2021,178,71236/2015
4/5/2021,182,96046/2018
4/7/2021,178,82070/2017
4/10/2021,178,18739/2018
4/16/2021,178,50613/2017
4/17/2021,181,48920/2018
4/18/2021,178,33455/2016
4/21/2021,181,70881/2018
4/22/2021,178,15425/2016
4/24/2021,181,4084/2016
5/12/2021,181,21253/2016
5/17/2021,178,53488/2017
5/17/2021,190,57010/2018
5/22/2021,182,46451/2016
5/25/2021,181,39671/2017
5/25/2021,178,53984/2015
5/26/2021,178,90853/2018
6/1/2021,178,22331/2018
6/1/2021,178,72252/2017
6/5/2021,182,69846/2018
6/6/2021,178,48237/2018
6/9/2021,178,49809/2017
6/13/2021,181,42497/2016
6/16/2021,178,37681/2015
6/16/2021,182,99992/2018
6/18/2021,178,61521/2016
6/19/2021,190,15280/2016
6/19/2021,182,9751/2017
6/20/2021,178,79366/2016
6/22/2021,178,81676/2017
6/22/2021,178,90795/2017
6/28/2021,190,4340/2018
7/7/2021,181,14305/2017
7/7/2021,182,46683/2016
7/7/2021,178,95156/2017
7/11/2021,178,64133/2017
7/15/2021,178,61903/2016
7/19/2021,178,69389/2018
7/19/2021,181,90526/2016
7/22/2021,178,12696/2017
7/23/2021,178,96172/2018
7/27/2021,178,18295/2016
8/4/2021,178,78554/2018
8/6/2021,190,21202/2017
8/7/2021,178,36643/2016
8/8/2021,181,11828/2016
8/13/2021,178,91408/2017
8/15/2021,181,71851/2016
8/20/2021,181,80451/2018
8/25/2021,178,11427/2016
9/3/2021,178,27262/2016
9/4/2021,178,34065/2017
9/4/2021,178,73129/2016
9/5/2021,178,5461/2017
9/8/2021,178,21572/2017
9/9/2021,190,2195/2018
9/9/2021,181,32859/2017
9/9/2021,178,54545/2017
9/12/2021,178,77148/2018
9/19/2021,190,45758/2017
9/20/2021,178,6379/2017
9/21/2021,178,86182/2018
9/24/2021,178,15841/2016
9/24/2021,178,44610/2017
9/24/2021,178,91147/2015
10/14/2021,178,21142/2017
10/14/2021,182,88852/2017
10/16/2021,182,75624/2016
10/21/2021,178,1836/2018
10/22/2021,178,39774/2018
10/23/2021,178,41065/2016
10/23/2021,182,8724/2018
10/23/2021,181,90803/2016
10/24/2021,178,88023/2017
10/25/2021,178,40514/2018
10/26/2021,178,4861/2017
10/26/2021,178,52849/2015
10/28/2021,178,45967/2016
10/28/2021,178,96913/2016
11/1/2021,181,63869/2016
11/4/2021,181,35946/2017
11/5/2021,182,16917/2017
11/6/2021,178,66211/2018
11/9/2021,182,24467/2017
11/9/2021,178,91957/2016
11/11/2021,178,59711/2017
11/11/2021,190,62348/2016
11/16/2021,181,67524/2018
11/19/2021,178,90630/2017
11/22/2021,178,43457/2016
11/23/2021,178,60917/2018
11/27/2021,178,6300/2018
12/1/2021,178,36389/2016
12/1/2021,178,51570/2016
12/9/2021,190,7224/2017
12/10/2021,181,1730/2018
12/12/2021,178,55269/2017
12/14/2021,182,6961/2017
12/17/2021,190,25464/2017
12/21/2021,190,11154/2017
12/25/2021,178,33256/2016
12/26/2021,190,8512/2017
1/6/2022,178,26987/2018
1/6/2022,178,51650/2018
1/6/2022,190,73240/2018
1/7/2022,178,33275/2017
1/7/2022,178,73132/2016
1/8/2022,181,29255/2017
1/8/2022,178,88012/2017
1/14/2022,178,73273/2017
1/25/2022,178,78894/2018
1/27/2022,190,25039/2018
2/8/2022,182,98270/2017
2/10/2022,178,54668/2017
2/10/2022,178,96754/2017
2/11/2022,178,30038/2017
2/18/2022,178,62908/2017
2/21/2022,178,14791/2018
2/25/2022,190,46735/2018
3/2/2022,178,39828/2016
3/5/2022,182,29299/2017
3/7/2022,178,27631/2018
3/10/2022,190,17673/2018
3/19/2022,178,79415/2016
3/20/2022,178,18647/2017
3/20/2022,181,3049/2018
3/20/2022,178,97801/2018
3/21/2022,178,53873/2018
3/23/2022,178,30428/2016
3/23/2022,178,7592/2017
3/26/2022,178,41215/2017
4/4/2022,178,11494/2018
4/8/2022,182,99510/2017
4/10/2022,178,11324/2017
4/11/2022,178,33396/2016
4/14/2022,181,3260/2017
4/21/2022,178,81209/2018
4/23/2022,178,30908/2017
5/2/2022,178,58670/2018
5/3/2022,190,3123/2018
5/4/2022,178,96591/2017
5/9/2022,178,69610/2017
5/12/2022,178,32797/2018
5/14/2022,182,34493/2018
5/14/2022,181,59077/2018
5/15/2022,178,35965/2017
5/18/2022,178,48925/2018
5/18/2022,178,89407/2017
5/20/2022,178,26668/2018
5/20/2022,178,91349/2016
5/25/2022,178,14423/2017
5/25/2022,190,52348/2018
5/25/2022,178,86096/2018
6/1/2022,178,50998/2018
6/6/2022,178,5436/2017
6/7/2022,181,82684/2018
6/9/2022,178,34205/2018
6/9/2022,178,37040/2017
6/11/2022,181,17891/2018
6/12/2022,182,52697/2018
6/12/2022,181,92547/2018
6/13/2022,178,93944/2017
6/16/2022,178,88921/2018
6/17/2022,178,65108/2017
6/20/2022,178,26265/2018
6/23/2022,178,72287/2017
7/4/2022,181,34343/2018
7/5/2022,178,55874/2017
7/8/2022,178,94703/2018
7/14/2022,181,59918/2018
7/21/2022,178,90300/2018
7/23/2022,178,48706/2017
7/24/2022,178,67494/2018
7/28/2022,190,97895/2017
8/5/2022,181,84634/2018
8/7/2022,178,10552/2018
8/15/2022,178,11237/2016
8/15/2022,178,9109/2017
8/16/2022,182,80760/2018
8/19/2022,178,41250/2016
8/21/2022,178,41038/2016
8/24/2022,178,30109/2018
8/27/2022,178,26622/2017
9/4/2022,190,47090/2018
9/4/2022,182,50008/2018
9/7/2022,181,3470/2018
9/9/2022,178,73764/2018
9/11/2022,178,49740/2017
9/22/2022,178,66700/2017
9/27/2022,178,70220/2017
10/1/2022,178,57747/2017
10/4/2022,178,43432/2017
10/4/2022,178,50265/2016
10/5/2022,178,1835/2017
10/6/2022,190,34187/2018
10/9/2022,178,87146/2017
10/12/2022,190,12539/2017
10/13/2022,190,84138/2018
10/16/2022,178,84608/2018
10/17/2022,178,85545/2017
10/19/2022,182,37152/2018
10/22/2022,181,39510/2018
10/23/2022,190,68773/2018
11/1/2022,178,22828/2016
11/3/2022,178,47271/2017
11/6/2022,190,79660/2018
11/10/2022,190,33780/2017
11/12/2022,182,58432/2018
11/14/2022,178,12013/2017
12/1/2022,178,66779/2017
12/1/2022,178,71795/2017
12/2/2022,178,98080/2017
12/3/2022,182,85512/2018
12/9/2022,178,20198/2018
12/10/2022,178,15637/2018
12/11/2022,178,75606/2017
12/16/2022,178,71972/2017
12/19/2022,178,94411/2018
12/23/2022,178,54026/2018
12/25/2022,181,86028/2018
12/26/2022,178,5910/2018
12/28/2022,190,89931/2018
1/4/2023,178,66130/2017
1/10/2023,178,6322/2017
1/13/2023,178,42973/2018
1/15/2023,178,51369/2017
1/17/2023,181,76989/2018
1/20/2023,178,5814/2017
1/26/2023,178,89694/2018
2/3/2023,181,89918/2018
2/8/2023,178,37048/2017
2/17/2023,190,22405/2018
2/19/2023,178,99554/2017
2/23/2023,178,71459/2017
2/27/2023,178,85656/2017
2/28/2023,181,5952/2018
3/5/2023,181,26712/2018
3/5/2023,178,91230/2017
3/9/2023,178,6921/2018
3/10/2023,181,24306/2018
3/11/2023,182,47351/2018
3/11/2023,178,91015/2018
3/16/2023,178,62995/2018
3/17/2023,178,67764/2017
3/20/2023,178,69673/2018
3/24/2023,178,84040/2017
4/5/2023,181,34359/2018
4/11/2023,178,91913/2018
4/17/2023,182,82537/2018
4/27/2023,190,61749/2018
4/28/2023,178,65272/2018
5/2/2023,178,56028/2017
5/8/2023,182,70016/2018
5/13/2023,178,25582/2018
5/17/2023,178,74060/2018
5/18/2023,178,95297/2018
5/24/2023,178,25434/2018
5/25/2023,190,78704/2018
5/25/2023,178,81478/2018
6/4/2023,178,29130/2017
6/4/2023,190,45839/2018
6/9/2023,178,80576/2018
6/13/2023,178,86561/2018
6/14/2023,181,10506/2018
6/14/2023,178,72176/2018
6/18/2023,178,36358/2018
6/28/2023,190,76352/2018
7/4/2023,178,15836/2018
7/5/2023,178,82205/2017
7/7/2023,178,12506/2018
7/7/2023,178,50514/2017
7/13/2023,178,27986/2018
7/14/2023,178,60469/2018
7/18/2023,178,42648/2018
7/20/2023,182,44403/2018
7/23/2023,178,84275/2018
7/25/2023,190,28425/2018
7/25/2023,178,53855/2018
7/25/2023,178,71728/2018
7/28/2023,178,36173/2018
8/3/2023,178,33638/2017
8/7/2023,178,13880/2017
8/8/2023,178,5931/2018
8/11/2023,178,2785/2018
8/14/2023,178,83614/2018
9/5/2023,178,15170/2017
9/13/2023,178,16163/2018
9/15/2023,178,75242/2017
9/19/2023,178,33158/2018
9/27/2023,178,48683/2018
10/9/2023,178,23312/2018
10/18/2023,178,61450/2018
10/20/2023,178,32119/2018
10/23/2023,182,27626/2018
10/25/2023,178,64736/2018
11/1/2023,178,86016/2018
11/8/2023,178,46563/2017
11/11/2023,178,2675/2018
11/18/2023,182,48652/2018
12/12/2023,178,64941/2018
12/17/2023,178,38644/2018
12/24/2023,178,54266/2018
2/5/2024,178,99657/2018
2/6/2024,178,52138/2018
2/16/2024,178,84930/2018
2/20/2024,178,18030/2018
4/6/2024,178,24230/2018
5/4/2024,178,99763/2018
5/19/2024,178,98722/2018
5/20/2024,178,72891/2018
7/5/2024,178,24255/2018
7/10/2024,178,76492/2018
7/10/2024,178,94534/2018
7/16/2024,178,74396/2018
7/18/2024,178,87266/2018
8/14/2024,178,4379/2018
9/5/2024,178,89094/2018
9/26/2024,178,36968/2018
11/5/2024,178,45062/2018
